ID,duration,wav,wav_format,wav_opts
noise-free-sound-0152_153,97.156,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0152.wav,wav,
noise-free-sound-0153_154,72.1493125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0153.wav,wav,
noise-free-sound-0154_155,62.464,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0154.wav,wav,
noise-free-sound-0767_156,29.6385625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0767.wav,wav,
noise-free-sound-0155_157,72.6613125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0155.wav,wav,
noise-free-sound-0156_158,90.197375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0156.wav,wav,
noise-free-sound-0157_159,3.0933125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0157.wav,wav,
noise-free-sound-0158_160,64.884,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0158.wav,wav,
noise-free-sound-0159_161,5.216,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0159.wav,wav,
noise-free-sound-0160_162,34.325375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0160.wav,wav,
noise-free-sound-0161_163,76.476,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0161.wav,wav,
noise-free-sound-0162_164,14.9333125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0162.wav,wav,
noise-free-sound-0163_165,0.3626875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0163.wav,wav,
noise-free-sound-0164_166,24.96,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0164.wav,wav,
noise-free-sound-0165_167,33.837375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0165.wav,wav,
noise-free-sound-0166_168,0.768,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0166.wav,wav,
noise-free-sound-0167_169,2.005375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0167.wav,wav,
noise-free-sound-0168_170,1.344,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0168.wav,wav,
noise-free-sound-0169_171,2.304,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0169.wav,wav,
noise-free-sound-0170_172,5.2906875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0170.wav,wav,
noise-free-sound-0171_173,4.6293125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0171.wav,wav,
noise-free-sound-0172_174,49.5543125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0172.wav,wav,
noise-free-sound-0173_175,106.802,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0173.wav,wav,
noise-free-sound-0174_176,9.109125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0174.wav,wav,
noise-free-sound-0175_177,4.7188125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0175.wav,wav,
noise-free-sound-0176_178,2.9843125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0176.wav,wav,
noise-free-sound-0177_179,106.737875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0177.wav,wav,
noise-free-sound-0178_180,4.884625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0178.wav,wav,
noise-free-sound-0179_181,2.813,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0179.wav,wav,
noise-free-sound-0180_182,15.5155,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0180.wav,wav,
noise-free-sound-0181_183,4.7964375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0181.wav,wav,
noise-free-sound-0182_184,2.25225,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0182.wav,wav,
noise-free-sound-0183_185,8.0914375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0183.wav,wav,
noise-free-sound-0184_186,32.407375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0184.wav,wav,
noise-free-sound-0185_187,2.6693125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0185.wav,wav,
noise-free-sound-0186_188,2.8361875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0186.wav,wav,
noise-free-sound-0187_189,6.4230625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0187.wav,wav,
noise-free-sound-0188_190,9.5511875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0188.wav,wav,
noise-free-sound-0189_191,6.8401875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0189.wav,wav,
noise-free-sound-0190_192,6.131125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0190.wav,wav,
noise-free-sound-0191_193,3.9623125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0191.wav,wav,
noise-free-sound-0192_194,6.6733125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0192.wav,wav,
noise-free-sound-0193_195,4.004,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0193.wav,wav,
noise-free-sound-0194_196,7.882875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0194.wav,wav,
noise-free-sound-0195_197,4.2959375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0195.wav,wav,
noise-free-sound-0196_198,3.628625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0196.wav,wav,
noise-free-sound-0197_199,10.5939375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0197.wav,wav,
noise-free-sound-0198_200,9.134125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0198.wav,wav,
noise-free-sound-0199_201,6.25625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0199.wav,wav,
noise-free-sound-0200_202,8.75875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0200.wav,wav,
noise-free-sound-0201_203,7.0486875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0201.wav,wav,
noise-free-sound-0202_204,10.5521875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0202.wav,wav,
noise-free-sound-0203_205,11.0944375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0203.wav,wav,
noise-free-sound-0204_206,6.381375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0204.wav,wav,
noise-free-sound-0205_207,14.389375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0205.wav,wav,
noise-free-sound-0206_208,2.3356875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0206.wav,wav,
noise-free-sound-0207_209,7.0904375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0207.wav,wav,
noise-free-sound-0208_210,6.4648125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0208.wav,wav,
noise-free-sound-0209_211,9.6763125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0209.wav,wav,
noise-free-sound-0210_212,5.6723125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0210.wav,wav,
noise-free-sound-0211_213,6.2145625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0211.wav,wav,
noise-free-sound-0212_214,9.5511875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0212.wav,wav,
noise-free-sound-0213_215,5.7140625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0213.wav,wav,
noise-free-sound-0214_216,8.25825,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0214.wav,wav,
noise-free-sound-0215_217,6.4375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0215.wav,wav,
noise-free-sound-0216_218,38.4588125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0216.wav,wav,
noise-free-sound-0217_219,4.8381875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0217.wav,wav,
noise-free-sound-0218_220,6.131125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0218.wav,wav,
noise-free-sound-0219_221,6.5899375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0219.wav,wav,
noise-free-sound-0220_222,8.4668125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0220.wav,wav,
noise-free-sound-0221_223,10.9275625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0221.wav,wav,
noise-free-sound-0222_224,1.2095625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0222.wav,wav,
noise-free-sound-0223_225,3.5869375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0223.wav,wav,
noise-free-sound-0224_226,12.8044375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0224.wav,wav,
noise-free-sound-0225_227,12.452,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0225.wav,wav,
noise-free-sound-0226_228,26.1973125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0226.wav,wav,
noise-free-sound-0227_229,31.1654375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0227.wav,wav,
noise-free-sound-0228_230,16.6486875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0228.wav,wav,
noise-free-sound-0229_231,5.3339375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0229.wav,wav,
noise-free-sound-0230_232,41.592,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0230.wav,wav,
noise-free-sound-0231_233,22.33075,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0231.wav,wav,
noise-free-sound-0232_234,44.2890625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0232.wav,wav,
noise-free-sound-0233_235,44.3495,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0233.wav,wav,
noise-free-sound-0234_236,75.0171875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0234.wav,wav,
noise-free-sound-0235_237,200.7829375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0235.wav,wav,
noise-free-sound-0236_238,5.5640625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0236.wav,wav,
noise-free-sound-0237_239,5.302875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0237.wav,wav,
noise-free-sound-0238_240,13.944,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0238.wav,wav,
noise-free-sound-0239_241,37.50525,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0239.wav,wav,
noise-free-sound-0240_242,26.2261875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0240.wav,wav,
noise-free-sound-0241_243,52.6185,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0241.wav,wav,
noise-free-sound-0242_244,23.0038125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0242.wav,wav,
noise-free-sound-0243_245,90.0005625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0243.wav,wav,
noise-free-sound-0244_246,118.8401875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0244.wav,wav,
noise-free-sound-0245_247,29.562875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0245.wav,wav,
noise-free-sound-0246_248,24.7246875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0246.wav,wav,
noise-free-sound-0247_249,77.7345625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0247.wav,wav,
noise-free-sound-0248_250,60.30275,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0248.wav,wav,
noise-free-sound-0249_251,40.684625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0249.wav,wav,
noise-free-sound-0250_252,8.6204375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0250.wav,wav,
noise-free-sound-0251_253,31.973875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0251.wav,wav,
noise-free-sound-0252_254,20.9501875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0252.wav,wav,
noise-free-sound-0253_255,0.9750625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0253.wav,wav,
noise-free-sound-0254_256,64.142125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0254.wav,wav,
noise-free-sound-0255_257,5.5375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0255.wav,wav,
noise-free-sound-0256_258,37.5069375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0256.wav,wav,
noise-free-sound-0257_259,5.0,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0257.wav,wav,
noise-free-sound-0258_260,25.7580625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0258.wav,wav,
noise-free-sound-0259_261,14.7069375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0259.wav,wav,
noise-free-sound-0260_262,14.4,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0260.wav,wav,
noise-free-sound-0261_263,88.0,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0261.wav,wav,
noise-free-sound-0262_264,35.0301875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0262.wav,wav,
noise-free-sound-0263_265,0.9043125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0263.wav,wav,
noise-free-sound-0264_266,29.631375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0264.wav,wav,
noise-free-sound-0265_267,1.3325625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0265.wav,wav,
noise-free-sound-0266_268,34.674625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0266.wav,wav,
noise-free-sound-0267_269,36.1389375,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0267.wav,wav,
noise-free-sound-0268_270,22.710875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0268.wav,wav,
noise-free-sound-0269_271,49.125125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0269.wav,wav,
noise-free-sound-0270_272,398.0610625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0270.wav,wav,
noise-free-sound-0271_273,29.6983125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0271.wav,wav,
noise-free-sound-0272_274,41.058125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0272.wav,wav,
noise-free-sound-0273_275,10.6433125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0273.wav,wav,
noise-free-sound-0274_276,3.96775,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0274.wav,wav,
noise-free-sound-0275_277,12.096,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0275.wav,wav,
noise-free-sound-0276_278,2.8715,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0276.wav,wav,
noise-free-sound-0277_279,5.705125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0277.wav,wav,
noise-free-sound-0278_280,37.59825,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0278.wav,wav,
noise-free-sound-0279_281,17.3333125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0279.wav,wav,
noise-free-sound-0280_282,62.10325,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0280.wav,wav,
noise-free-sound-0281_283,0.1,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0281.wav,wav,
noise-free-sound-0282_284,37.72675,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0282.wav,wav,
noise-free-sound-0283_285,22.9636875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0283.wav,wav,
noise-free-sound-0284_286,2.786,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0284.wav,wav,
noise-free-sound-0285_287,4.0925,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0285.wav,wav,
noise-free-sound-0286_288,9.5603125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0286.wav,wav,
noise-free-sound-0287_289,60.6563125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0287.wav,wav,
noise-free-sound-0288_290,59.688,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0288.wav,wav,
noise-free-sound-0289_291,22.2821875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0289.wav,wav,
noise-free-sound-0290_292,44.304,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0290.wav,wav,
noise-free-sound-0291_293,9.090625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0291.wav,wav,
noise-free-sound-0292_294,17.97225,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0292.wav,wav,
noise-free-sound-0293_295,43.0381875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0293.wav,wav,
noise-free-sound-0294_296,6.5875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0294.wav,wav,
noise-free-sound-0295_297,6.8963125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0295.wav,wav,
noise-free-sound-0296_298,1.8616875,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0296.wav,wav,
noise-free-sound-0297_299,1.799,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0297.wav,wav,
noise-free-sound-0298_300,32.0,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0298.wav,wav,
noise-free-sound-0299_301,0.212625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0299.wav,wav,
noise-free-sound-0300_302,6.112625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0300.wav,wav,
noise-free-sound-0301_303,180.9495625,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0301.wav,wav,
noise-free-sound-0302_304,17.914125,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0302.wav,wav,
noise-free-sound-0303_305,8.1955,/u/home/s/spaceman/project-voicesafe/spapl/vijay/speechbrain/cough_audio/icbi//noise/pointsource_noises/noise-free-sound-0303.wav,wav,
